geneSymbol,DSI,DPI,score,EI,NofPmids,diseaseClass,diseaseType,filtered_diseaseClass
ATP7A,0.494,0.769,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ATP7A,0.494,0.769,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ATP7B,0.529,0.654,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ATP7B,0.529,0.654,0.32,1.0,2,C04,group,C04
ATP7B,0.529,0.654,0.31,1.0,1,"C06,C04",disease,"C06,C04"
ATP7B,0.529,0.654,0.31,1.0,1,"C06,C04",group,"C06,C04"
ATP7B,0.529,0.654,0.41,1.0,1,C06,disease,C06
ATP7B,0.529,0.654,0.31,1.0,2,C06,group,C06
ATP7B,0.529,0.654,0.3,1.0,1,"C06,C04",disease,"C06,C04"
ATP7B,0.529,0.654,0.3,1.0,1,"C06,C04",disease,"C06,C04"
ATP7B,0.529,0.654,0.3,1.0,1,C23,phenotype,C23
ATP7B,0.529,0.654,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ATP7B,0.529,0.654,0.41,1.0,1,"C23,C06",disease,"C23,C06"
ATP7B,0.529,0.654,0.36,1.0,1,C06,group,C06
ATP7B,0.529,0.654,0.34,1.0,1,"C06,C04",group,"C06,C04"
ATP7B,0.529,0.654,0.3,1.0,1,"C06,C04",phenotype,"C06,C04"
ATP7B,0.529,0.654,0.3,1.0,1,"C04,C07",group,C04
ATP7B,0.529,0.654,0.3,1.0,1,"C04,C12",group,"C04,C12"
ATP7B,0.529,0.654,0.31,1.0,1,F03,disease,F03
ATP7B,0.529,0.654,0.3,1.0,1,"C06,C04",disease,"C06,C04"
ATP7B,0.529,0.654,0.3,1.0,1,C06,phenotype,C06
ATP7B,0.529,0.654,0.3,1.0,1,"C04,C07",group,C04
ATP7B,0.529,0.654,0.44,0.75,1,C06,disease,C06
ATP7B,0.529,0.654,0.3,1.0,2,C04,disease,C04
ATP7B,0.529,0.654,0.3,1.0,2,C04,disease,C04
ATP7B,0.529,0.654,0.3,1.0,2,C04,disease,C04
ATP7B,0.529,0.654,0.3,1.0,2,C04,phenotype,C04
ATP7B,0.529,0.654,0.3,1.0,3,C23,phenotype,C23
ATP7B,0.529,0.654,0.3,1.0,1,"C23,C06",disease,"C23,C06"
ATP7B,0.529,0.654,0.3,1.0,1,C18,group,C18
ATP7B,0.529,0.654,0.32,1.0,1,"C06,C04",disease,"C06,C04"
ATP7B,0.529,0.654,0.3,1.0,1,"C04,C12",disease,"C04,C12"
ATP7B,0.529,0.654,0.3,1.0,1,C18,phenotype,C18
ATP7B,0.529,0.654,0.31,1.0,1,"C04,C17",disease,"C04,C17"
ATP7B,0.529,0.654,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ATP7B,0.529,0.654,0.32,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
ATP7B,0.529,0.654,0.33,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
ATP7B,0.529,0.654,0.32,1.0,1,C04,disease,C04
ATP7B,0.529,0.654,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ATP7B,0.529,0.654,0.31,1.0,1,F03,disease,F03
ATP7B,0.529,0.654,0.3,1.0,1,"C04,C17",group,"C04,C17"
ATP7B,0.529,0.654,0.3,1.0,51,"C16,C06,C18,C10",disease,"C16,C06,C18,C10"
ATP7B,0.529,0.654,0.42,1.0,1,C06,disease,C06
ATP7B,0.529,0.654,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ATR,0.456,0.923,0.3,1.0,1,"C08,C24",disease,C08
ATR,0.456,0.923,0.4,0.965,0,C04,group,C04
ATR,0.456,0.923,0.31,1.0,0,"C04,C13",disease,"C04,C13"
ATR,0.456,0.923,0.31,1.0,0,C04,disease,C04
ATR,0.456,0.923,0.32,1.0,0,"C06,C04",disease,"C06,C04"
ATR,0.456,0.923,0.3,,0,"C04,C13,C19",disease,"C04,C13,C19"
ATR,0.456,0.923,0.3,1.0,1,"C08,C24",disease,C08
ATR,0.456,0.923,0.31,1.0,1,"C04,C12",group,"C04,C12"
ATR,0.456,0.923,0.3,,0,"C06,C04",group,"C06,C04"
ATR,0.456,0.923,0.3,1.0,1,"C04,C13,C12",group,"C04,C13,C12"
ATR,0.456,0.923,0.3,,0,"C06,C04",disease,"C06,C04"
ATR,0.456,0.923,0.3,,0,"C06,C04",disease,"C06,C04"
ATR,0.456,0.923,0.3,,0,"C04,C07,C09",disease,C04
ATR,0.456,0.923,0.3,,0,"C04,C13",disease,"C04,C13"
ATR,0.456,0.923,0.32,1.0,1,"C04,C12",disease,"C04,C12"
ATR,0.456,0.923,0.31,1.0,0,"C04,C13",disease,"C04,C13"
ATR,0.456,0.923,0.3,,0,"C06,C04",disease,"C06,C04"
ATR,0.456,0.923,0.3,,0,"C04,C13,C19",disease,"C04,C13,C19"
ATR,0.456,0.923,0.31,1.0,0,"C06,C04",disease,"C06,C04"
ATR,0.456,0.923,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ATR,0.456,0.923,0.32,0.5,0,"C04,C13,C19",disease,"C04,C13,C19"
ATR,0.456,0.923,0.32,0.5,0,"C04,C13,C19",disease,"C04,C13,C19"
ATR,0.456,0.923,0.3,,0,"C04,C15",disease,"C04,C15"
ATR,0.456,0.923,0.61,1.0,1,"C23,C16,C05,C10,C19",disease,"C23,C16,C05,C10,C19"
ATRX,0.452,0.808,0.41,1.0,1,"C16,C12,C19",disease,"C16,C12,C19"
ATRX,0.452,0.808,0.3,1.0,1,C04,disease,C04
ATRX,0.452,0.808,0.4,1.0,2,C04,disease,C04
ATRX,0.452,0.808,0.3,1.0,1,C23,group,C23
ATRX,0.452,0.808,0.4,1.0,2,C04,disease,C04
ATRX,0.452,0.808,0.3,1.0,1,"C06,C04,C19",disease,"C06,C04,C19"
ATRX,0.452,0.808,0.3,1.0,1,C12,group,C12
ATRX,0.452,0.808,0.3,1.0,1,C08,group,C08
ATRX,0.452,0.808,0.38,1.0,1,C04,group,C04
ATRX,0.452,0.808,0.3,1.0,2,C04,disease,C04
ATRX,0.452,0.808,0.3,1.0,1,"C06,C04,C19",disease,"C06,C04,C19"
ATRX,0.452,0.808,0.3,1.0,1,"C16,C05",group,"C16,C05"
ATRX,0.452,0.808,0.3,1.0,1,"C16,C12,C19",disease,"C16,C12,C19"
ATRX,0.452,0.808,0.3,1.0,1,"C16,C12,C19",disease,"C16,C12,C19"
ATRX,0.452,0.808,0.32,1.0,2,C04,disease,C04
ATRX,0.452,0.808,0.4,1.0,1,"C16,C10",disease,"C16,C10"
ATRX,0.452,0.808,0.3,,0,"C06,C04,C19",disease,"C06,C04,C19"
ATRX,0.452,0.808,0.3,1.0,1,"C16,C12,C19",disease,"C16,C12,C19"
ATRX,0.452,0.808,0.3,1.0,1,"C16,C12,C19",phenotype,"C16,C12,C19"
ATRX,0.452,0.808,0.38,1.0,0,C04,disease,C04
ATRX,0.452,0.808,0.3,1.0,1,C15,phenotype,C15
ATRX,0.452,0.808,0.47,1.0,1,C15,group,C15
KIF1A,0.559,0.692,0.3,1.0,1,F03,disease,F03
KIF1A,0.559,0.692,0.3,1.0,1,F03,group,F03
KIF1A,0.559,0.692,0.31,1.0,1,"C18,C19",group,"C18,C19"
KIF1A,0.559,0.692,0.3,1.0,1,F03,disease,F03
KIF1A,0.559,0.692,0.3,1.0,1,F03,disease,F03
KIF1A,0.559,0.692,0.3,1.0,2,"C16,C10",disease,"C16,C10"
KIF1A,0.559,0.692,0.4,,0,"C16,C10",disease,"C16,C10"
AUH,0.686,0.346,0.4,1.0,1,"C23,C10",phenotype,"C23,C10"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F03,F01",disease,"C23,C10,F03,F01"
AVP,0.437,0.846,0.3,1.0,2,"C23,C14",phenotype,"C23,C14"
AVP,0.437,0.846,0.3,1.0,1,"C23,C14",phenotype,"C23,C14"
AVP,0.437,0.846,0.4,1.0,1,F03,disease,F03
AVP,0.437,0.846,0.31,1.0,1,F03,disease,F03
AVP,0.437,0.846,0.3,1.0,1,"C25,F03",disease,"C25,F03"
AVP,0.437,0.846,0.3,1.0,1,C06,disease,C06
AVP,0.437,0.846,0.6,1.0,1,"C23,C18",phenotype,"C23,C18"
AVP,0.437,0.846,0.3,1.0,1,C23,phenotype,C23
AVP,0.437,0.846,0.3,1.0,1,"C23,C06",phenotype,"C23,C06"
AVP,0.437,0.846,0.4,1.0,1,C14,disease,C14
AVP,0.437,0.846,0.4,1.0,1,C14,disease,C14
AVP,0.437,0.846,0.3,1.0,1,"C23,C06",phenotype,"C23,C06"
AVP,0.437,0.846,0.31,1.0,1,"C23,C10",phenotype,"C23,C10"
AVP,0.437,0.846,0.6,1.0,5,C14,group,C14
AVP,0.437,0.846,0.5,1.0,1,C06,disease,C06
AVP,0.437,0.846,0.4,0.921,1,C18,phenotype,C18
AVP,0.437,0.846,0.32,1.0,5,C14,phenotype,C14
AVP,0.437,0.846,0.3,1.0,1,C23,phenotype,C23
AVP,0.437,0.846,0.37,0.889,2,"C18,C10,C19",phenotype,"C18,C10,C19"
AVP,0.437,0.846,0.3,1.0,2,C23,phenotype,C23
AVP,0.437,0.846,0.34,1.0,1,"C13,C12",disease,"C13,C12"
AVP,0.437,0.846,0.3,1.0,1,C14,disease,C14
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F01",disease,"C23,C10,F01"
AVP,0.437,0.846,0.3,1.0,1,C25,disease,C25
AVP,0.437,0.846,0.35,1.0,2,C23,phenotype,C23
AVP,0.437,0.846,0.4,1.0,1,"C23,C13,C12",phenotype,"C23,C13,C12"
AVP,0.437,0.846,0.3,1.0,1,C14,group,C14
AVP,0.437,0.846,0.3,1.0,1,F03,disease,F03
AVP,0.437,0.846,0.3,1.0,1,F03,group,F03
AVP,0.437,0.846,0.3,1.0,1,F03,disease,F03
AVP,0.437,0.846,0.38,1.0,1,F03,disease,F03
AVP,0.437,0.846,0.3,1.0,1,F03,group,F03
AVP,0.437,0.846,0.3,1.0,1,C14,group,C14
AVP,0.437,0.846,0.3,1.0,1,C23,phenotype,C23
AVP,0.437,0.846,0.3,1.0,1,"C10,C14",disease,"C10,C14"
AVP,0.437,0.846,0.3,1.0,1,"C25,F03",disease,"C25,F03"
AVP,0.437,0.846,0.31,1.0,1,F03,disease,F03
AVP,0.437,0.846,0.31,1.0,1,F01,phenotype,F01
AVP,0.437,0.846,0.3,1.0,1,"C25,F03",phenotype,"C25,F03"
AVP,0.437,0.846,0.3,1.0,1,"C25,F03",phenotype,"C25,F03"
AVP,0.437,0.846,0.39,1.0,1,"C04,C08",disease,"C04,C08"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F03,F01",phenotype,"C23,C10,F03,F01"
AVP,0.437,0.846,0.32,1.0,1,"C23,C10,F01",phenotype,"C23,C10,F01"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F03,F01",phenotype,"C23,C10,F03,F01"
AVP,0.437,0.846,0.3,1.0,2,C23,phenotype,C23
AVP,0.437,0.846,0.3,1.0,2,C23,phenotype,C23
AVP,0.437,0.846,0.3,1.0,2,C23,phenotype,C23
AVP,0.437,0.846,0.3,1.0,1,C14,disease,C14
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F03,F01",phenotype,"C23,C10,F03,F01"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F03,F01",phenotype,"C23,C10,F03,F01"
AVP,0.437,0.846,0.4,1.0,1,F01,phenotype,F01
AVP,0.437,0.846,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
AVP,0.437,0.846,0.3,1.0,2,C23,phenotype,C23
AVP,0.437,0.846,0.3,1.0,2,C23,phenotype,C23
AVP,0.437,0.846,0.3,1.0,2,"C25,F03",disease,"C25,F03"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F03,F01",phenotype,"C23,C10,F03,F01"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F03,F01",phenotype,"C23,C10,F03,F01"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F01",group,"C23,C10,F01"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F01",phenotype,"C23,C10,F01"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F01",phenotype,"C23,C10,F01"
AVP,0.437,0.846,0.3,1.0,1,"C23,C10,F01",phenotype,"C23,C10,F01"
AVP,0.437,0.846,0.3,1.0,2,C23,phenotype,C23
AVP,0.437,0.846,0.3,1.0,2,C23,phenotype,C23
AVP,0.437,0.846,0.3,1.0,1,C14,group,C14
AVP,0.437,0.846,0.3,1.0,1,"C23,C18",disease,"C23,C18"
AVP,0.437,0.846,0.33,1.0,1,F03,disease,F03
AVP,0.437,0.846,0.3,1.0,1,"C13,C12",disease,"C13,C12"
AVP,0.437,0.846,0.3,1.0,1,C14,disease,C14
AVP,0.437,0.846,0.3,1.0,1,C14,phenotype,C14
AVP,0.437,0.846,0.3,1.0,1,"C13,C12",disease,"C13,C12"
AVP,0.437,0.846,0.31,1.0,1,"C23,C10",phenotype,"C23,C10"
AVPR1A,0.663,0.5,0.3,1.0,1,"C16,C18,C13,C12,C19",disease,"C16,C18,C13,C12,C19"
AVPR1A,0.663,0.5,0.39,1.0,1,F03,disease,F03
AVPR1A,0.663,0.5,0.52,0.5,2,F03,disease,F03
AVPR1A,0.663,0.5,0.4,1.0,1,F03,disease,F03
AVPR1B,0.705,0.385,0.33,0.5,2,F03,disease,F03
AVPR1B,0.705,0.385,0.33,1.0,4,F03,group,F03
AVPR2,0.568,0.769,0.3,1.0,1,"C16,C18,C13,C12,C19",disease,"C16,C18,C13,C12,C19"
AVPR2,0.568,0.769,0.3,1.0,1,C23,group,C23
AVPR2,0.568,0.769,0.32,1.0,1,C14,disease,C14
AVPR2,0.568,0.769,0.32,1.0,1,C14,disease,C14
AVPR2,0.568,0.769,0.3,1.0,1,C14,disease,C14
AVPR2,0.568,0.769,0.3,1.0,1,"C23,C13,C12",phenotype,"C23,C13,C12"
AVPR2,0.568,0.769,0.3,1.0,1,C14,group,C14
AVPR2,0.568,0.769,0.3,1.0,1,C14,group,C14
AVPR2,0.568,0.769,0.9,1.0,6,"C13,C12",disease,"C13,C12"
AVPR2,0.568,0.769,0.3,1.0,1,C14,disease,C14
AVPR2,0.568,0.769,0.3,1.0,5,"C13,C12",disease,"C13,C12"
AVPR2,0.568,0.769,0.4,0.973,5,"C13,C12",disease,"C13,C12"
AVPR2,0.568,0.769,0.3,1.0,1,C14,group,C14
AVPR2,0.568,0.769,0.3,1.0,5,"C13,C12",disease,"C13,C12"
AVPR2,0.568,0.769,0.3,1.0,1,C14,disease,C14
AVPR2,0.568,0.769,0.3,1.0,1,C14,phenotype,C14
AVPR2,0.568,0.769,0.3,1.0,5,"C13,C12",disease,"C13,C12"
AXL,0.489,0.615,0.4,1.0,1,"C04,C08",disease,"C04,C08"
AXL,0.489,0.615,0.3,1.0,1,"C13,C12,C19",disease,"C13,C12,C19"
AXL,0.489,0.615,0.3,1.0,1,"C13,C12,C19",disease,"C13,C12,C19"
AXL,0.489,0.615,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
AXL,0.489,0.615,0.3,1.0,1,"C23,C06",disease,"C23,C06"
AXL,0.489,0.615,0.3,1.0,1,"C23,C04",phenotype,"C23,C04"
AXL,0.489,0.615,0.4,1.0,1,"C23,C04",phenotype,"C23,C04"
AXL,0.489,0.615,0.3,1.0,1,C04,phenotype,C04
AXL,0.489,0.615,0.31,1.0,1,C04,disease,C04
AXL,0.489,0.615,0.3,1.0,1,"C06,C04,C19",disease,"C06,C04,C19"
AXL,0.489,0.615,0.3,1.0,1,"C04,C10",disease,"C04,C10"
AXL,0.489,0.615,0.31,1.0,0,C19,disease,C19
AXL,0.489,0.615,0.36,1.0,1,"C06,C04,C19",disease,"C06,C04,C19"
AXL,0.489,0.615,0.31,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
AXL,0.489,0.615,0.3,1.0,1,C04,disease,C04
AZGP1,0.566,0.769,0.32,1.0,1,C04,group,C04
AZGP1,0.566,0.769,0.3,1.0,1,"C04,C08",group,"C04,C08"
AZGP1,0.566,0.769,0.33,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
AZGP1,0.566,0.769,0.31,1.0,1,"C04,C12",group,"C04,C12"
AZGP1,0.566,0.769,0.3,1.0,1,"C01,C08,C09",disease,"C01,C08"
AZGP1,0.566,0.769,0.3,1.0,1,C04,disease,C04
AZGP1,0.566,0.769,0.3,1.0,1,C04,disease,C04
AZGP1,0.566,0.769,0.3,1.0,1,C04,disease,C04
AZGP1,0.566,0.769,0.3,1.0,1,C04,disease,C04
AZGP1,0.566,0.769,0.3,1.0,1,C04,disease,C04
AZGP1,0.566,0.769,0.31,1.0,1,"C04,C08",disease,"C04,C08"
AZGP1,0.566,0.769,0.39,1.0,1,"C04,C12",disease,"C04,C12"
AZGP1,0.566,0.769,0.3,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
B2M,0.447,0.846,0.31,1.0,1,C20,group,C20
B2M,0.447,0.846,0.3,1.0,1,C25,group,C25
B2M,0.447,0.846,0.3,1.0,1,C14,group,C14
B2M,0.447,0.846,0.3,1.0,1,"C23,C20,C15",disease,"C23,C20,C15"
B2M,0.447,0.846,0.48,1.0,3,"C13,C12",group,"C13,C12"
B2M,0.447,0.846,0.35,1.0,3,"C13,C12",disease,"C13,C12"
B2M,0.447,0.846,0.31,1.0,1,"C04,C12",group,"C04,C12"
B2M,0.447,0.846,0.3,1.0,1,C25,group,C25
B2M,0.447,0.846,0.35,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
B2M,0.447,0.846,0.31,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
B2M,0.447,0.846,0.31,1.0,1,"C06,C04",disease,"C06,C04"
B2M,0.447,0.846,0.33,1.0,1,"C04,C12",disease,"C04,C12"
B2M,0.447,0.846,0.3,1.0,3,"C13,C12",disease,"C13,C12"
B2M,0.447,0.846,0.5,1.0,3,"C13,C12",disease,"C13,C12"
BAAT,0.578,0.654,0.3,1.0,2,C06,disease,C06
BAD,0.553,0.769,0.3,1.0,1,"C10,C14",disease,"C10,C14"
BAD,0.553,0.769,0.3,1.0,1,C04,disease,C04
BAD,0.553,0.769,0.35,1.0,2,"C04,C12",group,"C04,C12"
BAD,0.553,0.769,0.32,1.0,2,"C04,C12",disease,"C04,C12"
BAD,0.553,0.769,0.3,1.0,1,"C10,C14",disease,"C10,C14"
BAD,0.553,0.769,0.3,1.0,1,"C10,C14",disease,"C10,C14"
BAD,0.553,0.769,0.3,1.0,1,"C10,C14",disease,"C10,C14"
BAD,0.553,0.769,0.3,1.0,1,"C10,C14",disease,"C10,C14"
BAD,0.553,0.769,0.3,1.0,1,"C10,C14",disease,"C10,C14"
BAD,0.553,0.769,0.3,1.0,1,"C10,C14",disease,"C10,C14"
BAD,0.553,0.769,0.3,1.0,1,"C10,C14",disease,"C10,C14"
BAG1,0.538,0.769,0.32,1.0,5,F03,disease,F03
BAG1,0.538,0.769,0.4,1.0,1,"C04,C17",disease,"C04,C17"
BAG1,0.538,0.769,0.3,1.0,1,F01,disease,F01
BAG1,0.538,0.769,0.3,1.0,1,F03,disease,F03
BAG1,0.538,0.769,0.3,1.0,1,"C04,C17",disease,"C04,C17"
BAG1,0.538,0.769,0.36,1.0,1,F03,disease,F03
BAG1,0.538,0.769,0.4,1.0,1,"C04,C17",disease,"C04,C17"
BAG1,0.538,0.769,0.31,1.0,1,"C04,C17",disease,"C04,C17"
BAG1,0.538,0.769,0.3,1.0,1,"C04,C17",disease,"C04,C17"
BAG1,0.538,0.769,0.34,1.0,1,"C04,C17",group,"C04,C17"
BAG1,0.538,0.769,0.3,1.0,1,"C04,C17",disease,"C04,C17"
BAK1,0.555,0.769,0.3,1.0,1,"C06,C04",disease,"C06,C04"
BAK1,0.555,0.769,0.3,1.0,1,"C06,C04",group,"C06,C04"
BAK1,0.555,0.769,0.3,1.0,1,"C06,C04",disease,"C06,C04"
BAK1,0.555,0.769,0.3,1.0,1,"C06,C04",disease,"C06,C04"
BAK1,0.555,0.769,0.3,1.0,1,"C06,C04",phenotype,"C06,C04"
BAK1,0.555,0.769,0.3,1.0,1,"C23,C14",disease,"C23,C14"
BAK1,0.555,0.769,0.3,1.0,1,C23,phenotype,C23
BAK1,0.555,0.769,0.3,1.0,1,"C06,C04",disease,"C06,C04"
NKX3-2,0.736,0.308,0.3,1.0,1,"C16,C09",disease,C16
NKX3-2,0.736,0.308,0.3,,0,"C16,C05,C19",phenotype,"C16,C05,C19"
BARD1,0.597,0.538,0.3,1.0,4,"C16,C06,C04,C18",group,"C16,C06,C04,C18"
BARD1,0.597,0.538,0.5,1.0,2,C04,disease,C04
BARD1,0.597,0.538,0.35,0.938,11,"C04,C17",disease,"C04,C17"
BARD1,0.597,0.538,0.5,0.86,0,"C04,C17",disease,"C04,C17"
BARD1,0.597,0.538,0.3,,0,"C04,C17",disease,"C04,C17"
BARD1,0.597,0.538,0.3,1.0,4,"C16,C06,C04,C18",disease,"C16,C06,C04,C18"
BARD1,0.597,0.538,0.3,1.0,4,"C16,C04",disease,"C16,C04"
BARD1,0.597,0.538,0.45,1.0,0,"C04,C17",group,"C04,C17"
BARD1,0.597,0.538,0.3,1.0,4,"C16,C06,C04,C18",disease,"C16,C06,C04,C18"
BARD1,0.597,0.538,0.3,,0,"C04,C17",disease,"C04,C17"
BAX,0.417,0.885,0.3,1.0,1,"C18,C19",disease,"C18,C19"
BAX,0.417,0.885,0.52,1.0,1,"C10,F03",disease,"C10,F03"
BAX,0.417,0.885,0.4,1.0,1,"C04,C17",disease,"C04,C17"
BAX,0.417,0.885,0.4,1.0,1,"C06,C04",disease,"C06,C04"
BAX,0.417,0.885,0.37,1.0,1,"C06,C04",group,"C06,C04"
BAX,0.417,0.885,0.3,1.0,1,"C10,F03",disease,"C10,F03"
BAX,0.417,0.885,0.5,1.0,1,"C18,C19",disease,"C18,C19"
BAX,0.417,0.885,0.32,1.0,1,"C06,C04",group,"C06,C04"
BAX,0.417,0.885,0.3,1.0,1,"C06,C25",disease,"C06,C25"
BAX,0.417,0.885,0.31,1.0,1,"C01,C20",group,"C01,C20"
BAX,0.417,0.885,0.3,1.0,1,C12,phenotype,C12
BAX,0.417,0.885,0.3,1.0,1,"C06,C04",group,"C06,C04"
BAX,0.417,0.885,0.3,1.0,1,C23,phenotype,C23
BAX,0.417,0.885,0.31,1.0,1,"C13,C12",disease,"C13,C12"
BAX,0.417,0.885,0.35,1.0,2,"C23,C14",disease,"C23,C14"
BAX,0.417,0.885,0.5,1.0,1,"C23,C14",phenotype,"C23,C14"
BAX,0.417,0.885,0.3,1.0,1,C23,phenotype,C23
BAX,0.417,0.885,0.31,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
BAX,0.417,0.885,0.32,1.0,1,"C04,C12",group,"C04,C12"
BAX,0.417,0.885,0.3,1.0,1,"C18,C19",disease,"C18,C19"
BAX,0.417,0.885,0.31,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
BAX,0.417,0.885,0.3,1.0,1,"C10,F03",disease,"C10,F03"
BAX,0.417,0.885,0.31,1.0,1,"C06,C04",disease,"C06,C04"
BAX,0.417,0.885,0.37,1.0,1,"C04,C12",disease,"C04,C12"
BAX,0.417,0.885,0.3,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
BAX,0.417,0.885,0.3,1.0,1,"C10,F03",disease,"C10,F03"
BAX,0.417,0.885,0.3,1.0,1,"C10,F03",disease,"C10,F03"
BAX,0.417,0.885,0.32,1.0,1,"C06,C04",disease,"C06,C04"
BAX,0.417,0.885,0.4,1.0,1,"C04,C17",disease,"C04,C17"
BAX,0.417,0.885,0.3,1.0,1,"C10,F03",disease,"C10,F03"
BAX,0.417,0.885,0.3,1.0,1,"C10,F03",disease,"C10,F03"
BAX,0.417,0.885,0.3,1.0,1,C12,phenotype,C12
BAX,0.417,0.885,0.3,1.0,1,"C06,C25",phenotype,"C06,C25"
BAX,0.417,0.885,0.3,1.0,1,C12,phenotype,C12
BAX,0.417,0.885,0.3,1.0,1,C23,phenotype,C23
BAX,0.417,0.885,0.3,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
BAX,0.417,0.885,0.3,1.0,1,"C04,C17",disease,"C04,C17"
BAX,0.417,0.885,0.3,1.0,1,"C06,C25",disease,"C06,C25"
BAX,0.417,0.885,0.31,1.0,0,"C06,C04",disease,"C06,C04"
BAX,0.417,0.885,0.37,1.0,1,"C04,C17",group,"C04,C17"
BAX,0.417,0.885,0.3,1.0,1,"C13,C12",disease,"C13,C12"
BAX,0.417,0.885,0.3,1.0,1,C23,phenotype,C23
BAX,0.417,0.885,0.41,1.0,0,"C04,C20,C15",disease,"C04,C20,C15"
BAX,0.417,0.885,0.5,1.0,1,"C13,C12",disease,"C13,C12"
BAX,0.417,0.885,0.3,1.0,1,"C23,C10,C14",phenotype,"C23,C10,C14"
BAX,0.417,0.885,0.3,1.0,1,"C06,C25",disease,"C06,C25"
BAX,0.417,0.885,0.3,1.0,1,"C06,C25",disease,"C06,C25"
BAX,0.417,0.885,0.3,1.0,1,"C06,C25",disease,"C06,C25"
BAX,0.417,0.885,0.3,1.0,1,"C01,C20",disease,"C01,C20"
BAX,0.417,0.885,0.3,1.0,1,"C04,C17",disease,"C04,C17"
BBS1,0.593,0.692,0.3,,0,C11,group,C11
BBS1,0.593,0.692,0.62,1.0,0,"C23,C18",disease,"C23,C18"
BBS1,0.593,0.692,0.43,1.0,2,"C16,C11",disease,"C16,C11"
BBS1,0.593,0.692,0.4,1.0,1,"C16,C05",disease,"C16,C05"
BBS1,0.593,0.692,0.31,1.0,0,C16,disease,C16
BBS2,0.565,0.654,0.3,,0,C11,group,C11
BBS2,0.565,0.654,0.42,1.0,0,"C23,C18",disease,"C23,C18"
BBS2,0.565,0.654,0.42,1.0,0,"C16,C05",disease,"C16,C05"
BBS2,0.565,0.654,0.3,,0,"C16,C11,C10",disease,"C16,C11,C10"
BBS2,0.565,0.654,0.36,1.0,0,C16,disease,C16
BBS4,0.647,0.615,0.3,,0,C11,group,C11
BBS4,0.647,0.615,0.66,1.0,0,"C23,C18",disease,"C23,C18"
BBS4,0.647,0.615,0.41,1.0,0,"C16,C05",disease,"C16,C05"
BBS4,0.647,0.615,0.3,,0,"C16,C11,C10",disease,"C16,C11,C10"
BBS4,0.647,0.615,0.31,1.0,0,C16,disease,C16
BCAT1,0.606,0.538,0.3,1.0,1,C06,disease,C06
BCAT1,0.606,0.538,0.3,1.0,1,C23,phenotype,C23
BCAT2,0.686,0.385,0.52,1.0,1,"C16,C18,C10",disease,"C16,C18,C10"
BCAT2,0.686,0.385,0.3,1.0,1,C04,group,C04
BCAT2,0.686,0.385,0.3,1.0,1,"C16,C18,C10",disease,"C16,C18,C10"
BCAT2,0.686,0.385,0.3,1.0,1,"C16,C18,C10",disease,"C16,C18,C10"
BCAT2,0.686,0.385,0.3,1.0,1,C04,disease,C04
BCAT2,0.686,0.385,0.3,1.0,1,"C16,C18,C10",disease,"C16,C18,C10"
BCAT2,0.686,0.385,0.3,1.0,1,"C16,C18,C10",disease,"C16,C18,C10"
BCHE,0.447,0.923,0.3,1.0,1,"C25,F03",disease,"C25,F03"
BCHE,0.447,0.923,0.4,0.962,1,"C10,F03",disease,"C10,F03"
